14:26:07.573,119.011,108.380
14:26:08.636,119.981,109.251
14:26:09.698,120.241,109.485
14:26:10.761,121.122,110.276
14:26:11.823,121.455,110.575
14:26:12.885,121.783,110.869
14:26:13.948,122.544,111.552
14:26:15.010,122.962,111.928
14:26:16.073,123.605,112.505
14:26:17.135,124.048,112.903
14:26:18.197,124.212,113.050
14:26:19.260,125.029,113.784
14:26:20.322,125.234,113.968
14:26:21.385,125.890,114.557
14:26:22.447,126.136,114.778
14:26:23.510,126.685,115.270
14:26:24.572,126.963,115.520
14:26:25.634,127.215,115.746
14:26:26.697,127.819,116.289
14:26:27.759,128.080,116.523
14:26:28.822,128.597,116.987
14:26:29.884,128.861,117.224
14:26:30.946,128.929,117.285
14:26:32.009,129.555,117.847
14:26:33.071,129.742,118.015
14:26:34.134,130.177,118.406
14:26:35.196,130.334,118.547
14:26:36.290,130.775,118.943
14:26:37.321,130.946,119.096
14:26:38.383,131.011,119.155
14:26:39.446,131.483,119.578
14:26:40.508,131.624,119.705
14:26:41.571,131.964,120.010
14:26:42.633,132.107,120.139
14:26:43.695,132.324,120.333
14:26:44.758,132.531,120.519
14:26:45.820,132.634,120.612
14:26:46.883,132.932,120.879
14:26:47.945,132.958,120.903
14:26:49.008,133.422,121.319
14:26:50.070,133.416,121.314
14:26:51.132,133.522,121.409
14:26:52.195,133.834,121.689
14:26:53.257,133.850,121.704
14:26:54.320,133.985,121.825
14:26:55.382,133.891,121.740
14:26:56.445,134.274,122.084
14:26:57.507,134.242,122.055
14:26:58.569,134.432,122.226
14:26:59.632,134.298,122.106
14:27:00.694,134.401,122.198
14:27:01.757,134.725,122.489
14:27:02.819,134.634,122.407
14:27:03.881,134.637,122.410
14:27:04.944,134.961,122.701
14:27:06.006,134.808,122.564
14:27:07.069,134.800,122.556
14:27:08.131,134.935,122.678
14:27:09.194,134.993,122.730
14:27:10.256,134.934,122.677
14:27:11.318,135.050,122.781
14:27:12.381,135.007,122.742
14:27:13.443,135.116,122.840
14:27:14.521,134.984,122.722
14:27:15.568,135.143,122.864
14:27:16.630,135.039,122.771
14:27:17.693,135.030,122.763
14:27:18.755,134.950,122.691
14:27:19.818,135.051,122.782
14:27:20.880,135.105,122.830
14:27:21.943,135.074,122.802
14:27:23.005,135.141,122.863
14:27:24.067,134.946,122.688
14:27:25.130,134.933,122.676
14:27:26.192,135.087,122.814
14:27:27.255,134.846,122.598
14:27:28.317,134.775,122.534
14:27:29.380,134.937,122.679
14:27:30.442,134.855,122.606
14:27:31.504,134.767,122.527
14:27:32.567,134.651,122.423
14:27:33.629,134.831,122.584
14:27:34.692,134.708,122.474
14:27:35.754,134.676,122.445
14:27:36.816,134.553,122.335
14:27:37.879,134.560,122.341
14:27:38.941,134.584,122.363
14:27:40.004,134.493,122.281
14:27:41.066,134.502,122.289
14:27:42.129,134.303,122.110
14:27:43.191,134.404,122.201
14:27:44.228,134.348,122.151
14:27:45.291,134.329,122.134
14:27:46.353,134.268,122.079
14:27:47.415,134.365,122.166
14:27:48.478,134.094,121.923
14:27:49.487,134.240,122.054
14:27:50.509,134.132,121.957
14:27:51.500,134.152,121.975
14:27:52.515,134.097,121.925
14:27:53.521,133.970,121.811
14:27:54.558,133.780,121.641
14:27:55.536,134.022,121.858
14:27:56.621,133.767,121.629
14:27:57.674,133.806,121.664
14:27:58.720,133.789,121.649
14:27:59.696,133.644,121.519
14:28:00.747,133.473,121.365
14:28:01.832,133.701,121.570
14:28:02.894,133.679,121.550
14:28:03.956,133.572,121.454
14:28:05.019,133.577,121.458
14:28:06.081,133.501,121.390
14:28:07.144,133.401,121.300
14:28:08.206,133.358,121.262
14:28:09.269,133.375,121.277
14:28:10.331,133.165,121.088
14:28:11.393,133.260,121.174
14:28:12.456,133.136,121.062
14:28:13.518,133.164,121.088
14:28:14.581,133.007,120.947
14:28:15.643,133.060,120.994
14:28:16.705,133.117,121.045
14:28:17.768,133.207,121.126
14:28:18.830,133.102,121.032
14:28:19.893,132.966,120.910
14:28:20.955,132.877,120.830
14:28:22.049,133.026,120.964
14:28:23.080,132.959,120.904
14:28:24.142,132.944,120.890
14:28:25.205,132.777,120.740
14:28:26.267,132.853,120.808
14:28:27.314,132.734,120.702
14:28:28.376,132.705,120.675
14:28:29.439,132.804,120.764
14:28:30.501,132.565,120.550
14:28:31.564,132.626,120.605
14:28:32.539,132.593,120.575
14:28:33.540,132.481,120.474
14:28:34.542,132.452,120.448
14:28:35.564,132.367,120.372
14:28:36.644,132.236,120.254
14:28:37.707,132.293,120.306
14:28:38.769,132.212,120.233
14:28:39.832,132.207,120.228
14:28:40.894,132.308,120.319
14:28:41.956,132.208,120.229
14:28:43.019,132.173,120.198
14:28:44.081,132.134,120.163
14:28:45.144,132.037,120.076
14:28:46.206,132.042,120.080
14:28:47.269,132.067,120.103
14:28:48.331,131.890,119.944
14:28:49.393,131.897,119.950
14:28:50.456,131.941,119.990
14:28:51.518,132.055,120.092
14:28:52.581,131.870,119.926
14:28:53.643,131.728,119.798
14:28:54.705,131.777,119.842
14:28:55.768,131.885,119.939
14:28:56.815,131.674,119.750
14:28:57.877,131.733,119.803
14:28:58.940,131.790,119.854
14:29:00.002,131.719,119.790
